case_id,e1,e2,e3,t1,t2,t3,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
random_interior_019,2.0736725,4.0312146,2.0763109,0.020509289,0.051926494,0.029727167,5.143504,19.327369,0.05159364238,11.836153,2.166045,19.587898,0.02191645197,11.847284,-0.2200338983,-0.1695486136,22.949717,-1.003083544,-1.001349957,1.344620,0.002045,2601
random_interior_020,9.9964113,3.3176418,5.5912259,0.070239258,0.066188212,0.038169456,5.538997,21.320712,0.006784422639,10.974770,2.367288,21.462294,0.002899565386,11.215507,-0.02481165462,-0.01850735447,25.408895,-0.1224846856,-0.1137732339,1.908947,0.001989,2601
random_interior_021,1.3128918,7.5270732,6.8958584,0.028636522,0.03072297,0.099803623,4.501575,17.512514,0.006966427663,17.967257,2.090697,17.917950,0.003242072513,18.343509,-0.03324358836,-0.02981012577,10.395024,-0.1547553329,-0.1825606214,0.945580,0.001944,2601
random_interior_022,3.6051192,9.4211089,9.8526669,0.05200194,0.083070076,0.055057312,4.639228,18.160075,0.003843432019,10.661531,2.244174,19.328325,0.001859216272,10.999705,-0.01738561647,-0.01369215873,21.248921,-0.08284636913,-0.08439734845,1.308239,0.002523,2601
random_interior_023,9.0945678,3.4153389,9.828817,0.077527156,0.086620576,0.023348407,5.309348,21.164495,0.005584984226,13.286338,2.179794,20.529433,0.002292958341,13.286338,-0.020530676,-0.01556274016,24.217598,-0.1051915221,-0.09121542088,1.110664,0.002128,2601
random_interior_024,4.7114107,7.2139036,2.5978677,0.087187909,0.062850882,0.085446384,5.188129,21.413713,0.005567297613,10.171686,2.310922,22.725983,0.002479813229,10.277422,-0.01938983203,-0.01422599242,26.632719,-0.1073083795,-0.09869015213,1.366061,0.001967,2601
random_interior_025,8.7448789,3.1691539,4.523348,0.036764835,0.024588712,0.024282457,4.765772,18.079270,0.03307181924,11.891510,2.104117,18.409075,0.01472900259,11.934612,-0.1520474948,-0.1227894531,19.261204,-0.693944572,-0.7484735123,1.520938,0.002114,2601
random_interior_026,3.2706,9.6223331,5.7386206,0.030856118,0.067186825,0.095732992,4.550237,17.909676,0.004264928529,11.339373,2.142249,18.787718,0.002007926327,13.960982,-0.01919812055,-0.0160844699,16.231741,-0.09372981142,-0.1043581844,0.988240,0.001983,2601
random_interior_027,7.7442425,9.6330742,4.7653939,0.07880989,0.032518648,0.061538543,5.780953,21.902716,0.00663305889,11.911020,2.655539,23.199291,0.003046961907,12.374091,-0.02391754985,-0.01737158546,27.369299,-0.114739887,-0.1082526675,1.110118,0.002074,2601
random_interior_028,6.3781902,7.9910763,1.2097609,0.055929888,0.023719829,0.097551703,6.101578,24.875660,0.01626672537,18.374952,2.819652,26.281000,0.007517153168,18.374952,-0.05149773859,-0.03577568409,30.552836,-0.2665986568,-0.2176112809,1.572787,0.002113,2601
random_interior_029,7.3947253,4.8684382,2.2652981,0.069499981,0.092911813,0.023001142,4.922658,19.550519,0.006237186282,10.777417,2.347893,20.998085,0.002974865735,11.214851,-0.02553097322,-0.01972909088,22.725362,-0.1267036262,-0.1316038952,1.600004,0.002114,2601
random_interior_030,6.909101,2.5267048,1.9182021,0.062653246,0.091499902,0.03492034,4.358160,17.642284,0.007675624516,12.479326,2.113326,18.924805,0.003722006388,13.061043,-0.03470943723,-0.0287615963,17.137554,-0.1761207528,-0.1980994354,1.485759,0.002108,2601
random_interior_031,8.4026115,3.8102867,3.6214116,0.060788897,0.053912454,0.070823209,5.161644,20.081836,0.006546215109,10.737679,2.314364,20.891345,0.002935174585,10.873368,-0.02545493805,-0.01924996144,24.376425,-0.1268242169,-0.1224291012,0.875640,0.002086,2601
random_interior_032,7.7028133,4.657839,5.403795,0.048984844,0.048119961,0.067957919,5.879500,22.189229,0.008182256189,11.835413,2.491594,22.608655,0.00346744752,11.899337,-0.02915228587,-0.02121162752,27.238678,-0.1391658556,-0.1300161081,0.932628,0.002000,2601
